H spec 1 wave,H spec 1 intensity,H spec 2 wave,H spec 2 intensity,H spec 3 wave,H spec 3 intensity,H average intensity
666.855,5.15,666.855,3,666.855,5.31,4.486666667
666.867,5.15,666.867,7,666.867,0.31,4.153333333
666.88,-0.85,666.88,6,666.88,-12.69,-2.513333333
666.892,4.15,666.892,-8,666.892,-7.69,-3.846666667
666.904,12.15,666.904,4,666.904,17.31,11.15333333
666.917,13.15,666.917,13,666.917,26.31,17.48666667
666.929,1.15,666.929,15,666.929,7.31,7.82
666.942,4.15,666.942,9,666.942,3.31,5.486666667
666.954,4.15,666.954,8,666.954,5.31,5.82
666.966,3.15,666.966,16,666.966,15.31,11.48666667
666.979,9.15,666.979,7,666.979,-1.69,4.82
666.991,-19.85,666.991,-3,666.991,-20.69,-14.51333333
667.003,2.15,667.003,7,667.003,-7.69,0.4866666667
667.016,16.15,667.016,10,667.016,6.31,10.82
667.028,21.15,667.028,8,667.028,7.31,12.15333333
667.041,-6.85,667.041,-6,667.041,-15.69,-9.513333333
667.053,5.15,667.053,2,667.053,4.31,3.82
667.065,0.15,667.065,8,667.065,20.31,9.486666667
667.078,-10.85,667.078,0,667.078,-6.69,-5.846666667
667.09,5.15,667.09,16,667.09,0.31,7.153333333
667.102,3.15,667.102,13,667.102,-1.69,4.82
667.115,-9.85,667.115,-12,667.115,-11.69,-11.18
667.127,-3.85,667.127,-9,667.127,-14.69,-9.18
667.139,2.15,667.139,0,667.139,-9.69,-2.513333333
667.152,26.15,667.152,11,667.152,12.31,16.48666667
667.164,20.15,667.164,-2,667.164,-3.69,4.82
667.176,17.15,667.176,-2,667.176,-0.69,4.82
667.189,1.15,667.189,-6,667.189,-15.69,-6.846666667
667.201,-5.85,667.201,-6,667.201,-9.69,-7.18
667.213,-6.85,667.213,0,667.213,-15.69,-7.513333333
667.226,2.15,667.226,17,667.226,-3.69,5.153333333
667.238,9.15,667.238,15,667.238,0.31,8.153333333
667.25,2.15,667.25,7,667.25,3.31,4.153333333
667.263,17.15,667.263,9,667.263,21.31,15.82
667.275,6.15,667.275,-3,667.275,17.31,6.82
667.287,3.15,667.287,7,667.287,0.31,3.486666667
667.3,18.15,667.3,13,667.3,10.31,13.82
667.312,18.15,667.312,19,667.312,13.31,16.82
667.324,15.15,667.324,23,667.324,3.31,13.82
667.337,-3.85,667.337,9,667.337,2.31,2.486666667
667.349,16.15,667.349,10,667.349,11.31,12.48666667
667.361,6.15,667.361,3,667.361,-2.69,2.153333333
667.373,-6.85,667.373,-9,667.373,-9.69,-8.513333333
667.386,10.15,667.386,-7,667.386,-5.69,-0.8466666667
667.398,18.15,667.398,-1,667.398,0.31,5.82
667.41,7.15,667.41,-13,667.41,-3.69,-3.18
667.423,38.15,667.423,16,667.423,21.31,25.15333333
667.435,11.15,667.435,25,667.435,13.31,16.48666667
667.447,5.15,667.447,4,667.447,-5.69,1.153333333
667.459,0.15,667.459,6,667.459,-1.69,1.486666667
667.472,10.15,667.472,17,667.472,18.31,15.15333333
667.484,10.15,667.484,6,667.484,1.31,5.82
667.496,0.15,667.496,-13,667.496,-6.69,-6.513333333
667.508,-2.85,667.508,-21,667.508,-5.69,-9.846666667
667.521,2.15,667.521,9,667.521,2.31,4.486666667
667.533,2.15,667.533,-2,667.533,7.31,2.486666667
667.545,12.15,667.545,6,667.545,7.31,8.486666667
667.558,6.15,667.558,4,667.558,-7.69,0.82
667.57,8.15,667.57,-6,667.57,4.31,2.153333333
667.582,-13.85,667.582,5,667.582,-1.69,-3.513333333
667.594,2.15,667.594,4,667.594,1.31,2.486666667
667.607,16.15,667.607,17,667.607,17.31,16.82
667.619,-5.85,667.619,-3,667.619,2.31,-2.18
667.631,6.15,667.631,31,667.631,15.31,17.48666667
667.643,19.15,667.643,14,667.643,16.31,16.48666667
667.655,8.15,667.655,-5,667.655,5.31,2.82
667.668,4.15,667.668,4,667.668,9.31,5.82
667.68,3.15,667.68,4,667.68,2.31,3.153333333
667.692,3.15,667.692,-3,667.692,1.31,0.4866666667
667.704,6.15,667.704,-2,667.704,1.31,1.82
667.717,2.15,667.717,7,667.717,-8.69,0.1533333333
667.729,15.15,667.729,9,667.729,-8.69,5.153333333
667.741,17.15,667.741,8,667.741,6.31,10.48666667
667.753,3.15,667.753,16,667.753,21.31,13.48666667
667.766,-0.85,667.766,13,667.766,7.31,6.486666667
667.778,12.15,667.778,4,667.778,10.31,8.82
667.79,27.15,667.79,-5,667.79,10.31,10.82
667.802,15.15,667.802,8,667.802,3.31,8.82
667.814,-1.85,667.814,-8,667.814,11.31,0.4866666667
667.827,8.15,667.827,11,667.827,7.31,8.82
667.839,14.15,667.839,17,667.839,9.31,13.48666667
667.851,-14.85,667.851,-6,667.851,-5.69,-8.846666667
667.863,-20.85,667.863,-3,667.863,-1.69,-8.513333333
667.875,-9.85,667.875,-2,667.875,-5.69,-5.846666667
667.888,-12.85,667.888,-2,667.888,4.31,-3.513333333
667.9,-4.85,667.9,5,667.9,5.31,1.82
667.912,-3.85,667.912,0,667.912,-0.69,-1.513333333
667.924,-9.85,667.924,-9,667.924,-5.69,-8.18
667.936,-3.85,667.936,-7,667.936,7.31,-1.18
667.948,-0.85,667.948,15,667.948,16.31,10.15333333
667.961,11.15,667.961,20,667.961,16.31,15.82
667.973,-4.85,667.973,-1,667.973,-2.69,-2.846666667
667.985,7.15,667.985,2,667.985,-2.69,2.153333333
667.997,7.15,667.997,-4,667.997,-2.69,0.1533333333
668.009,4.15,668.009,-2,668.009,-1.69,0.1533333333
668.021,17.15,668.021,23,668.021,16.31,18.82
668.034,12.15,668.034,23,668.034,15.31,16.82
668.046,9.15,668.046,1,668.046,4.31,4.82
668.058,-7.85,668.058,-11,668.058,-16.69,-11.84666667
668.07,11.15,668.07,3,668.07,-6.69,2.486666667
668.082,11.15,668.082,2,668.082,11.31,8.153333333
668.094,26.15,668.094,30,668.094,26.31,27.48666667
668.107,24.15,668.107,15,668.107,22.31,20.48666667
668.119,14.15,668.119,22,668.119,21.31,19.15333333
668.131,-0.85,668.131,8,668.131,-7.69,-0.18
668.143,3.15,668.143,4,668.143,-2.69,1.486666667
668.155,22.15,668.155,3,668.155,-1.69,7.82
668.167,7.15,668.167,11,668.167,2.31,6.82
668.179,-1.85,668.179,6,668.179,2.31,2.153333333
668.192,-17.85,668.192,-5,668.192,-14.69,-12.51333333
668.204,-14.85,668.204,2,668.204,7.31,-1.846666667
668.216,-11.85,668.216,-6,668.216,13.31,-1.513333333
668.228,-2.85,668.228,2,668.228,-1.69,-0.8466666667
668.24,10.15,668.24,17,668.24,6.31,11.15333333
668.252,30.15,668.252,15,668.252,17.31,20.82
668.264,10.15,668.264,12,668.264,13.31,11.82
668.276,-6.85,668.276,14,668.276,6.31,4.486666667
668.288,2.15,668.288,11,668.288,5.31,6.153333333
668.301,-5.85,668.301,-4,668.301,12.31,0.82
668.313,7.15,668.313,3,668.313,-3.69,2.153333333
668.325,15.15,668.325,5,668.325,11.31,10.48666667
668.337,2.15,668.337,8,668.337,-14.69,-1.513333333
668.349,-7.85,668.349,-1,668.349,-12.69,-7.18
668.361,2.15,668.361,22,668.361,-10.69,4.486666667
668.373,16.15,668.373,14,668.373,28.31,19.48666667
668.385,12.15,668.385,6,668.385,21.31,13.15333333
668.397,-1.85,668.397,25,668.397,2.31,8.486666667
668.409,-10.85,668.409,6,668.409,-20.69,-8.513333333
668.422,9.15,668.422,14,668.422,-3.69,6.486666667
668.434,2.15,668.434,3,668.434,-5.69,-0.18
668.446,-2.85,668.446,13,668.446,14.31,8.153333333
668.458,12.15,668.458,20,668.458,10.31,14.15333333
668.47,-5.85,668.47,-2,668.47,9.31,0.4866666667
668.482,11.15,668.482,5,668.482,3.31,6.486666667
668.494,18.15,668.494,5,668.494,19.31,14.15333333
668.506,18.15,668.506,25,668.506,6.31,16.48666667
668.518,-0.85,668.518,14,668.518,-6.69,2.153333333
668.53,4.15,668.53,-3,668.53,-6.69,-1.846666667
668.542,1.15,668.542,7,668.542,8.31,5.486666667
668.554,7.15,668.554,4,668.554,5.31,5.486666667
668.566,2.15,668.566,8,668.566,12.31,7.486666667
668.578,-6.85,668.578,8,668.578,6.31,2.486666667
668.59,5.15,668.59,20,668.59,11.31,12.15333333
668.602,-0.85,668.602,4,668.602,-2.69,0.1533333333
668.615,-19.85,668.615,4,668.615,-3.69,-6.513333333
668.627,-17.85,668.627,-3,668.627,-5.69,-8.846666667
668.639,11.15,668.639,14,668.639,-0.69,8.153333333
668.651,2.15,668.651,5,668.651,12.31,6.486666667
668.663,0.15,668.663,18,668.663,7.31,8.486666667
668.675,-13.85,668.675,9,668.675,-6.69,-3.846666667
668.687,-3.85,668.687,14,668.687,18.31,9.486666667
668.699,14.15,668.699,29,668.699,33.31,25.48666667
668.711,19.15,668.711,7,668.711,12.31,12.82
668.723,7.15,668.723,1,668.723,10.31,6.153333333
668.735,5.15,668.735,-1,668.735,-4.69,-0.18
668.747,14.15,668.747,13,668.747,-3.69,7.82
668.759,3.15,668.759,6,668.759,9.31,6.153333333
668.771,-19.85,668.771,-5,668.771,1.31,-7.846666667
668.783,-20.85,668.783,-10,668.783,-4.69,-11.84666667
668.795,0.15,668.795,-9,668.795,18.31,3.153333333
668.807,6.15,668.807,5,668.807,8.31,6.486666667
668.819,-2.85,668.819,1,668.819,-6.69,-2.846666667
668.831,2.15,668.831,16,668.831,-0.69,5.82
668.843,-10.85,668.843,-2,668.843,-3.69,-5.513333333
668.855,15.15,668.855,11,668.855,18.31,14.82
668.867,2.15,668.867,-14,668.867,-6.69,-6.18
668.879,-3.85,668.879,-15,668.879,-1.69,-6.846666667
668.891,2.15,668.891,11,668.891,16.31,9.82
668.903,11.15,668.903,7,668.903,16.31,11.48666667
668.915,15.15,668.915,7,668.915,8.31,10.15333333
668.927,1.15,668.927,4,668.927,-12.69,-2.513333333
668.939,9.15,668.939,-2,668.939,9.31,5.486666667
668.951,10.15,668.951,9,668.951,4.31,7.82
668.963,-11.85,668.963,9,668.963,-5.69,-2.846666667
668.975,3.15,668.975,24,668.975,-2.69,8.153333333
668.987,25.15,668.987,23,668.987,6.31,18.15333333
668.999,19.15,668.999,26,668.999,5.31,16.82
669.011,2.15,669.011,17,669.011,7.31,8.82
669.023,0.15,669.023,13,669.023,13.31,8.82
669.035,18.15,669.035,15,669.035,14.31,15.82
669.046,-1.85,669.046,-1,669.046,9.31,2.153333333
669.058,9.15,669.058,23,669.058,6.31,12.82
669.07,-5.85,669.07,17,669.07,-2.69,2.82
669.082,1.15,669.082,8,669.082,-14.69,-1.846666667
669.094,4.15,669.094,-1,669.094,-11.69,-2.846666667
669.106,3.15,669.106,1,669.106,-9.69,-1.846666667
669.118,-5.85,669.118,13,669.118,5.31,4.153333333
669.13,8.15,669.13,19,669.13,11.31,12.82
669.142,4.15,669.142,22,669.142,5.31,10.48666667
669.154,23.15,669.154,19,669.154,14.31,18.82
669.166,10.15,669.166,17,669.166,8.31,11.82
669.178,1.15,669.178,16,669.178,8.31,8.486666667
669.19,-0.85,669.19,5,669.19,3.31,2.486666667
669.202,-11.85,669.202,-9,669.202,-2.69,-7.846666667
669.214,5.15,669.214,4,669.214,15.31,8.153333333
669.226,8.15,669.226,12,669.226,17.31,12.48666667
669.237,1.15,669.237,10,669.237,0.31,3.82
669.249,3.15,669.249,-9,669.249,10.31,1.486666667
669.261,-21.85,669.261,-7,669.261,-3.69,-10.84666667
669.273,-7.85,669.273,14,669.273,6.31,4.153333333
669.285,7.15,669.285,3,669.285,16.31,8.82
669.297,5.15,669.297,0,669.297,10.31,5.153333333
669.309,6.15,669.309,2,669.309,0.31,2.82
669.321,6.15,669.321,2,669.321,11.31,6.486666667
669.333,16.15,669.333,1,669.333,7.31,8.153333333
669.345,0.15,669.345,6,669.345,-7.69,-0.5133333333
669.356,-0.85,669.356,5,669.356,-17.69,-4.513333333
669.368,-1.85,669.368,-3,669.368,-8.69,-4.513333333
669.38,5.15,669.38,-5,669.38,-11.69,-3.846666667
669.392,-0.85,669.392,9,669.392,-22.69,-4.846666667
669.404,10.15,669.404,-1,669.404,7.31,5.486666667
669.416,-8.85,669.416,-11,669.416,0.31,-6.513333333
669.428,-0.85,669.428,1,669.428,-21.69,-7.18
669.44,-8.85,669.44,-8,669.44,-12.69,-9.846666667
669.451,-6.85,669.451,-15,669.451,-7.69,-9.846666667
669.463,-4.85,669.463,-5,669.463,3.31,-2.18
669.475,5.15,669.475,-7,669.475,14.31,4.153333333
669.487,-0.85,669.487,-16,669.487,-8.69,-8.513333333
669.499,2.15,669.499,-11,669.499,-1.69,-3.513333333
669.511,14.15,669.511,1,669.511,-2.69,4.153333333
669.523,10.15,669.523,3,669.523,12.31,8.486666667
669.535,5.15,669.535,0,669.535,17.31,7.486666667
669.546,-3.85,669.546,-16,669.546,8.31,-3.846666667
669.558,14.15,669.558,5,669.558,6.31,8.486666667
669.57,12.15,669.57,1,669.57,-1.69,3.82
669.582,-10.85,669.582,-12,669.582,-14.69,-12.51333333
669.594,-7.85,669.594,-2,669.594,-6.69,-5.513333333
669.606,2.15,669.606,-6,669.606,-5.69,-3.18
669.617,19.15,669.617,0,669.617,-3.69,5.153333333
669.629,19.15,669.629,10,669.629,4.31,11.15333333
669.641,4.15,669.641,-3,669.641,0.31,0.4866666667
669.653,17.15,669.653,6,669.653,6.31,9.82
669.665,9.15,669.665,-5,669.665,14.31,6.153333333
669.677,5.15,669.677,-12,669.677,5.31,-0.5133333333
669.688,3.15,669.688,5,669.688,8.31,5.486666667
669.7,-0.85,669.7,-8,669.7,2.31,-2.18
669.712,16.15,669.712,2,669.712,4.31,7.486666667
669.724,12.15,669.724,14,669.724,-1.69,8.153333333
669.736,13.15,669.736,9,669.736,-0.69,7.153333333
669.747,5.15,669.747,-9,669.747,-10.69,-4.846666667
669.759,-8.85,669.759,-9,669.759,-22.69,-13.51333333
669.771,-1.85,669.771,-4,669.771,-5.69,-3.846666667
669.783,-3.85,669.783,0,669.783,-5.69,-3.18
669.795,6.15,669.795,1,669.795,-4.69,0.82
669.807,-2.85,669.807,10,669.807,11.31,6.153333333
669.818,-5.85,669.818,-1,669.818,-1.69,-2.846666667
669.83,8.15,669.83,10,669.83,1.31,6.486666667
669.842,2.15,669.842,2,669.842,-6.69,-0.8466666667
669.854,-4.85,669.854,-10,669.854,-6.69,-7.18
669.865,2.15,669.865,-6,669.865,7.31,1.153333333
669.877,9.15,669.877,-4,669.877,10.31,5.153333333
669.889,27.15,669.889,10,669.889,13.31,16.82
669.901,24.15,669.901,0,669.901,8.31,10.82
669.913,8.15,669.913,7,669.913,17.31,10.82
669.924,16.15,669.924,34,669.924,29.31,26.48666667
669.936,28.15,669.936,35,669.936,34.31,32.48666667
669.948,11.15,669.948,22,669.948,21.31,18.15333333
669.96,-0.85,669.96,8,669.96,22.31,9.82
669.971,-12.85,669.971,-1,669.971,9.31,-1.513333333
669.983,2.15,669.983,17,669.983,4.31,7.82
669.995,20.15,669.995,9,669.995,5.31,11.48666667
670.007,1.15,670.007,13,670.007,8.31,7.486666667
670.018,12.15,670.018,16,670.018,13.31,13.82
670.03,13.15,670.03,10,670.03,12.31,11.82
670.042,1.15,670.042,-14,670.042,1.31,-3.846666667
670.054,1.15,670.054,-8,670.054,1.31,-1.846666667
670.065,-11.85,670.065,-22,670.065,-15.69,-16.51333333
670.077,11.15,670.077,-7,670.077,-13.69,-3.18
670.089,15.15,670.089,17,670.089,4.31,12.15333333
670.101,8.15,670.101,14,670.101,5.31,9.153333333
670.112,9.15,670.112,4,670.112,5.31,6.153333333
670.124,4.15,670.124,15,670.124,0.31,6.486666667
670.136,2.15,670.136,5,670.136,0.31,2.486666667
670.148,1.15,670.148,-3,670.148,-10.69,-4.18
670.159,0.15,670.159,6,670.159,-7.69,-0.5133333333
670.171,6.15,670.171,16,670.171,-11.69,3.486666667
670.183,-1.85,670.183,9,670.183,-12.69,-1.846666667
670.194,15.15,670.194,12,670.194,8.31,11.82
670.206,6.15,670.206,14,670.206,17.31,12.48666667
670.218,8.15,670.218,15,670.218,13.31,12.15333333
670.23,5.15,670.23,6,670.23,10.31,7.153333333
670.241,4.15,670.241,0,670.241,3.31,2.486666667
670.253,23.15,670.253,15,670.253,14.31,17.48666667
670.265,35.15,670.265,29,670.265,13.31,25.82
670.276,24.15,670.276,14,670.276,23.31,20.48666667
670.288,9.15,670.288,6,670.288,13.31,9.486666667
670.3,5.15,670.3,10,670.3,20.31,11.82
670.312,17.15,670.312,7,670.312,9.31,11.15333333
670.323,2.15,670.323,0,670.323,5.31,2.486666667
670.335,-6.85,670.335,-5,670.335,-0.69,-4.18
670.347,-4.85,670.347,22,670.347,-5.69,3.82
670.358,7.15,670.358,14,670.358,5.31,8.82
670.37,15.15,670.37,7,670.37,17.31,13.15333333
670.382,2.15,670.382,-5,670.382,1.31,-0.5133333333
670.393,-5.85,670.393,7,670.393,-6.69,-1.846666667
670.405,-4.85,670.405,3,670.405,-7.69,-3.18
670.417,-1.85,670.417,0,670.417,5.31,1.153333333
670.428,7.15,670.428,3,670.428,2.31,4.153333333
670.44,9.15,670.44,5,670.44,5.31,6.486666667
670.452,3.15,670.452,19,670.452,11.31,11.15333333
670.463,-4.85,670.463,5,670.463,1.31,0.4866666667
670.475,-9.85,670.475,-10,670.475,2.31,-5.846666667
670.487,-7.85,670.487,8,670.487,5.31,1.82
670.498,4.15,670.498,14,670.498,6.31,8.153333333
670.51,19.15,670.51,9,670.51,8.31,12.15333333
670.522,10.15,670.522,0,670.522,14.31,8.153333333
670.533,14.15,670.533,14,670.533,13.31,13.82
670.545,14.15,670.545,8,670.545,1.31,7.82
670.557,5.15,670.557,3,670.557,-2.69,1.82
670.568,6.15,670.568,20,670.568,11.31,12.48666667
670.58,-8.85,670.58,-16,670.58,-0.69,-8.513333333
670.591,-10.85,670.591,-22,670.591,0.31,-10.84666667
670.603,-11.85,670.603,-16,670.603,8.31,-6.513333333
670.615,7.15,670.615,1,670.615,8.31,5.486666667
670.626,8.15,670.626,-2,670.626,13.31,6.486666667
670.638,10.15,670.638,9,670.638,9.31,9.486666667
670.65,22.15,670.65,21,670.65,-2.69,13.48666667
670.661,-3.85,670.661,11,670.661,-8.69,-0.5133333333
670.673,-19.85,670.673,-18,670.673,-11.69,-16.51333333
670.684,2.15,670.684,4,670.684,-0.69,1.82
670.696,17.15,670.696,13,670.696,5.31,11.82
670.708,2.15,670.708,-4,670.708,6.31,1.486666667
670.719,12.15,670.719,11,670.719,16.31,13.15333333
670.731,12.15,670.731,32,670.731,21.31,21.82
670.742,16.15,670.742,28,670.742,26.31,23.48666667
670.754,12.15,670.754,6,670.754,2.31,6.82
670.766,26.15,670.766,-1,670.766,23.31,16.15333333
670.777,2.15,670.777,4,670.777,-0.69,1.82
670.789,6.15,670.789,-15,670.789,-7.69,-5.513333333
670.8,1.15,670.8,-9,670.8,-10.69,-6.18
670.812,-3.85,670.812,3,670.812,-5.69,-2.18
670.824,0.15,670.824,-5,670.824,-5.69,-3.513333333
670.835,5.15,670.835,2,670.835,13.31,6.82
670.847,0.15,670.847,-1,670.847,-0.69,-0.5133333333
670.858,-1.85,670.858,-6,670.858,-2.69,-3.513333333
670.87,-3.85,670.87,-15,670.87,-13.69,-10.84666667
670.881,0.15,670.881,-1,670.881,6.31,1.82
670.893,-0.85,670.893,-10,670.893,-7.69,-6.18
670.905,4.15,670.905,-16,670.905,-11.69,-7.846666667
670.916,5.15,670.916,1,670.916,3.31,3.153333333
670.928,22.15,670.928,9,670.928,9.31,13.48666667
670.939,1.15,670.939,-7,670.939,5.31,-0.18
670.951,11.15,670.951,10,670.951,-2.69,6.153333333
670.962,-1.85,670.962,8,670.962,-16.69,-3.513333333
670.974,-1.85,670.974,1,670.974,-11.69,-4.18
670.986,-5.85,670.986,4,670.986,-2.69,-1.513333333
670.997,-7.85,670.997,-7,670.997,-3.69,-6.18
671.009,-16.85,671.009,-3,671.009,-9.69,-9.846666667
671.02,-5.85,671.02,6,671.02,-9.69,-3.18
671.032,-1.85,671.032,2,671.032,-18.69,-6.18
671.043,14.15,671.043,6,671.043,-3.69,5.486666667
671.055,14.15,671.055,6,671.055,5.31,8.486666667
671.066,4.15,671.066,-12,671.066,3.31,-1.513333333
671.078,1.15,671.078,-6,671.078,-24.69,-9.846666667
671.089,12.15,671.089,12,671.089,-7.69,5.486666667
671.101,3.15,671.101,18,671.101,2.31,7.82
671.112,11.15,671.112,11,671.112,16.31,12.82
671.124,15.15,671.124,-3,671.124,12.31,8.153333333
671.135,23.15,671.135,14,671.135,4.31,13.82
671.147,8.15,671.147,-2,671.147,1.31,2.486666667
671.158,7.15,671.158,-14,671.158,-3.69,-3.513333333
671.17,14.15,671.17,8,671.17,1.31,7.82
671.181,15.15,671.181,18,671.181,8.31,13.82
671.193,19.15,671.193,0,671.193,12.31,10.48666667
671.204,12.15,671.204,1,671.204,25.31,12.82
671.216,8.15,671.216,-7,671.216,8.31,3.153333333
671.227,0.15,671.227,-3,671.227,10.31,2.486666667
671.239,11.15,671.239,-4,671.239,20.31,9.153333333
671.25,10.15,671.25,-12,671.25,9.31,2.486666667
671.262,5.15,671.262,-3,671.262,20.31,7.486666667
671.273,-4.85,671.273,3,671.273,-2.69,-1.513333333
671.285,10.15,671.285,3,671.285,10.31,7.82
671.296,-1.85,671.296,-1,671.296,-2.69,-1.846666667
671.308,-9.85,671.308,9,671.308,0.31,-0.18
671.319,3.15,671.319,7,671.319,-2.69,2.486666667
671.331,0.15,671.331,2,671.331,-10.69,-2.846666667
671.342,5.15,671.342,21,671.342,8.31,11.48666667
671.354,8.15,671.354,27,671.354,3.31,12.82
671.365,5.15,671.365,21,671.365,21.31,15.82
671.377,-0.85,671.377,-12,671.377,-2.69,-5.18
671.388,-3.85,671.388,-13,671.388,-4.69,-7.18
671.4,4.15,671.4,-15,671.4,1.31,-3.18
671.411,-0.85,671.411,-8,671.411,11.31,0.82
671.423,-5.85,671.423,-14,671.423,-14.69,-11.51333333
671.434,-0.85,671.434,11,671.434,8.31,6.153333333
671.446,11.15,671.446,11,671.446,12.31,11.48666667
671.457,8.15,671.457,10,671.457,-4.69,4.486666667
671.468,12.15,671.468,21,671.468,8.31,13.82
671.48,21.15,671.48,8,671.48,8.31,12.48666667
671.491,7.15,671.491,3,671.491,-3.69,2.153333333
671.503,19.15,671.503,-1,671.503,19.31,12.48666667
671.514,5.15,671.514,3,671.514,11.31,6.486666667
671.526,9.15,671.526,8,671.526,14.31,10.48666667
671.537,1.15,671.537,5,671.537,2.31,2.82
671.548,11.15,671.548,9,671.548,-7.69,4.153333333
671.56,11.15,671.56,9,671.56,14.31,11.48666667
671.571,7.15,671.571,0,671.571,4.31,3.82
671.583,3.15,671.583,3,671.583,1.31,2.486666667
671.594,22.15,671.594,9,671.594,8.31,13.15333333
671.606,28.15,671.606,16,671.606,36.31,26.82
671.617,19.15,671.617,7,671.617,17.31,14.48666667
671.628,5.15,671.628,0,671.628,-3.69,0.4866666667
671.64,4.15,671.64,17,671.64,4.31,8.486666667
671.651,10.15,671.651,-12,671.651,6.31,1.486666667
671.663,10.15,671.663,-25,671.663,-11.69,-8.846666667
671.674,5.15,671.674,-13,671.674,-15.69,-7.846666667
671.685,3.15,671.685,11,671.685,-3.69,3.486666667
671.697,4.15,671.697,4,671.697,-6.69,0.4866666667
671.708,-0.85,671.708,-12,671.708,-4.69,-5.846666667
671.72,-5.85,671.72,-6,671.72,1.31,-3.513333333
671.731,3.15,671.731,-1,671.731,-2.69,-0.18
671.742,1.15,671.742,-6,671.742,3.31,-0.5133333333
671.754,-6.85,671.754,-1,671.754,12.31,1.486666667
671.765,3.15,671.765,-3,671.765,-6.69,-2.18
671.777,4.15,671.777,-2,671.777,-12.69,-3.513333333
671.788,15.15,671.788,3,671.788,1.31,6.486666667
671.799,11.15,671.799,19,671.799,25.31,18.48666667
671.811,21.15,671.811,12,671.811,15.31,16.15333333
671.822,22.15,671.822,6,671.822,14.31,14.15333333
671.833,-2.85,671.833,-6,671.833,-11.69,-6.846666667
671.845,-12.85,671.845,-3,671.845,4.31,-3.846666667
671.856,-4.85,671.856,12,671.856,9.31,5.486666667
671.868,8.15,671.868,7,671.868,4.31,6.486666667
671.879,8.15,671.879,11,671.879,-1.69,5.82
671.89,21.15,671.89,31,671.89,16.31,22.82
671.902,1.15,671.902,0,671.902,-13.69,-4.18
671.913,-4.85,671.913,-16,671.913,-9.69,-10.18
671.924,1.15,671.924,-2,671.924,-15.69,-5.513333333
671.936,8.15,671.936,15,671.936,-13.69,3.153333333
671.947,15.15,671.947,-5,671.947,5.31,5.153333333
671.958,7.15,671.958,2,671.958,4.31,4.486666667
671.97,22.15,671.97,14,671.97,22.31,19.48666667
671.981,22.15,671.981,3,671.981,18.31,14.48666667
671.992,13.15,671.992,7,671.992,9.31,9.82
672.004,-17.85,672.004,-10,672.004,-17.69,-15.18
672.015,9.15,672.015,3,672.015,1.31,4.486666667
672.026,7.15,672.026,0,672.026,1.31,2.82
672.038,-0.85,672.038,-6,672.038,-9.69,-5.513333333
672.049,19.15,672.049,6,672.049,12.31,12.48666667
672.06,2.15,672.06,-11,672.06,-6.69,-5.18
672.072,-8.85,672.072,-16,672.072,0.31,-8.18
672.083,7.15,672.083,2,672.083,-13.69,-1.513333333
672.094,3.15,672.094,-5,672.094,-8.69,-3.513333333
672.106,27.15,672.106,21,672.106,23.31,23.82
672.117,24.15,672.117,49,672.117,38.31,37.15333333
672.128,16.15,672.128,0,672.128,12.31,9.486666667
672.139,24.15,672.139,-2,672.139,1.31,7.82
672.151,11.15,672.151,-10,672.151,0.31,0.4866666667
672.162,7.15,672.162,3,672.162,5.31,5.153333333
672.173,9.15,672.173,-3,672.173,1.31,2.486666667
672.185,7.15,672.185,-3,672.185,2.31,2.153333333
672.196,19.15,672.196,6,672.196,-3.69,7.153333333
672.207,20.15,672.207,19,672.207,-2.69,12.15333333
672.219,21.15,672.219,20,672.219,11.31,17.48666667
672.23,22.15,672.23,7,672.23,21.31,16.82
672.241,24.15,672.241,2,672.241,23.31,16.48666667
672.252,10.15,672.252,-5,672.252,13.31,6.153333333
672.264,0.15,672.264,4,672.264,6.31,3.486666667
672.275,-3.85,672.275,0,672.275,3.31,-0.18
672.286,17.15,672.286,3,672.286,9.31,9.82
672.297,15.15,672.297,13,672.297,0.31,9.486666667
672.309,3.15,672.309,-3,672.309,-3.69,-1.18
672.32,-5.85,672.32,-12,672.32,-7.69,-8.513333333
672.331,10.15,672.331,2,672.331,1.31,4.486666667
672.342,9.15,672.342,13,672.342,7.31,9.82
672.354,8.15,672.354,0,672.354,-2.69,1.82
672.365,11.15,672.365,-8,672.365,6.31,3.153333333
672.376,2.15,672.376,10,672.376,17.31,9.82
672.387,-7.85,672.387,4,672.387,-2.69,-2.18
672.399,-7.85,672.399,14,672.399,-7.69,-0.5133333333
672.41,-5.85,672.41,13,672.41,10.31,5.82
672.421,12.15,672.421,22,672.421,11.31,15.15333333
672.432,25.15,672.432,9,672.432,26.31,20.15333333
672.444,24.15,672.444,17,672.444,36.31,25.82
672.455,-2.85,672.455,-2,672.455,0.31,-1.513333333
672.466,17.15,672.466,25,672.466,13.31,18.48666667
672.477,21.15,672.477,16,672.477,2.31,13.15333333
672.489,12.15,672.489,12,672.489,19.31,14.48666667
672.5,2.15,672.5,4,672.5,11.31,5.82
672.511,0.15,672.511,10,672.511,1.31,3.82
672.522,-3.85,672.522,-1,672.522,5.31,0.1533333333
672.533,-6.85,672.533,0,672.533,8.31,0.4866666667
672.545,17.15,672.545,3,672.545,10.31,10.15333333
672.556,30.15,672.556,17,672.556,9.31,18.82
672.567,16.15,672.567,6,672.567,11.31,11.15333333
